"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#2>","blog.zenika.com/192.0.78.185","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","blog.zenika.com/192.0.78.185","443","INFO","ISRG Root X1 <-- DST Root CA X3","",""
"intermediate_cert_badOCSP","blog.zenika.com/192.0.78.185","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","blog.zenika.com/192.0.78.185","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","blog.zenika.com/192.0.78.185","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","blog.zenika.com/192.0.78.185","443","INFO","1655004563","",""
"HSTS_time","blog.zenika.com/192.0.78.185","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","blog.zenika.com/192.0.78.185","443","INFO","only for this domain","",""
"HSTS_preload","blog.zenika.com/192.0.78.185","443","INFO","domain is NOT marked for preloading","",""
"HPKP","blog.zenika.com/192.0.78.185","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","blog.zenika.com/192.0.78.185","443","INFO","nginx","",""
"banner_application","blog.zenika.com/192.0.78.185","443","INFO","No application banner found","",""
"cookie_count","blog.zenika.com/192.0.78.185","443","INFO","1 at '/'","",""
"cookie_secure","blog.zenika.com/192.0.78.185","443","OK","All (1) at '/' marked as secure","",""
"cookie_httponly","blog.zenika.com/192.0.78.185","443","OK","All (1) at '/' marked as HttpOnly","",""
"security_headers","blog.zenika.com/192.0.78.185","443","MEDIUM","--","",""
"banner_reverseproxy","blog.zenika.com/192.0.78.185","443","INFO","--","","CWE-200"
"heartbleed","blog.zenika.com/192.0.78.185","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","blog.zenika.com/192.0.78.185","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","blog.zenika.com/192.0.78.185","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","blog.zenika.com/192.0.78.185","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","blog.zenika.com/192.0.78.185","443","OK","supported","","CWE-310"
"secure_client_renego","blog.zenika.com/192.0.78.185","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","blog.zenika.com/192.0.78.185","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","blog.zenika.com/192.0.78.185","443","MEDIUM","potentially VULNERABLE, br gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","blog.zenika.com/192.0.78.185","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","blog.zenika.com/192.0.78.185","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","blog.zenika.com/192.0.78.185","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","blog.zenika.com/192.0.78.185","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","blog.zenika.com/192.0.78.185","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","blog.zenika.com/192.0.78.185","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=80B4F9C0D9A1A2C64D9AEF31A9AC4D433960B967721E35E2F7139C2A7E76394D","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","blog.zenika.com/192.0.78.185","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","blog.zenika.com/192.0.78.185","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","blog.zenika.com/192.0.78.185","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","blog.zenika.com/192.0.78.185","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","blog.zenika.com/192.0.78.185","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
