"id","fqdn/ip","port","severity","finding","cve","cwe"
"BREACH","training.zenika.com/91.208.207.215","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","training.zenika.com/91.208.207.215","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","training.zenika.com/91.208.207.215","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","training.zenika.com/91.208.207.215","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","training.zenika.com/91.208.207.215","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","training.zenika.com/91.208.207.215","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","training.zenika.com/91.208.207.215","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=D0832BA5E0AC3A3A8F03A625983A610B60B1E37CF5CAD5C01682B08E82D8D971","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","training.zenika.com/91.208.207.215","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","training.zenika.com/91.208.207.215","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","training.zenika.com/91.208.207.215","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","training.zenika.com/91.208.207.215","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","training.zenika.com/91.208.207.215","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","training.zenika.com/91.208.207.215","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","training.zenika.com/91.208.207.215","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","training.zenika.com/91.208.207.215","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","training.zenika.com/91.208.207.215","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","training.zenika.com/91.208.207.215","443","INFO","No connection","",""
"clientsimulation-ie_11_win81","training.zenika.com/91.208.207.215","443","INFO","No connection","",""
"clientsimulation-ie_11_winphone81","training.zenika.com/91.208.207.215","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
