"id","fqdn/ip","port","severity","finding","cve","cwe"
"DROWN","next.zenika.com/91.208.207.147","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","next.zenika.com/91.208.207.147","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=6D7F2D767BF30B052654447B28947DC4D77CFCF23E4F2D7F8F486934144AEACE","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","next.zenika.com/91.208.207.147","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","next.zenika.com/91.208.207.147","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","next.zenika.com/91.208.207.147","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","next.zenika.com/91.208.207.147","443","LOW","potentially vulnerable, uses obsolete TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","next.zenika.com/91.208.207.147","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","next.zenika.com/91.208.207.147","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11_12","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_13_14","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_15","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chromium_137_win11","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_137_win11","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_8_win7","next.zenika.com/91.208.207.147","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-edge_133_win11_23h2","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_ios_184","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_osx_154","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","next.zenika.com/91.208.207.147","443","INFO","No connection","",""
"clientsimulation-java_80442","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1703","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_336","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","next.zenika.com/91.208.207.147","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","next.zenika.com/91.208.207.147","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","next.zenika.com/91.208.207.147","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","next.zenika.com/91.208.207.147","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","next.zenika.com/91.208.207.147","443","INFO","100","",""
"protocol_support_score_weighted","next.zenika.com/91.208.207.147","443","INFO","30","",""
"key_exchange_score","next.zenika.com/91.208.207.147","443","INFO","90","",""
"key_exchange_score_weighted","next.zenika.com/91.208.207.147","443","INFO","27","",""
"cipher_strength_score","next.zenika.com/91.208.207.147","443","INFO","60","",""
"cipher_strength_score_weighted","next.zenika.com/91.208.207.147","443","INFO","24","",""
"final_score","next.zenika.com/91.208.207.147","443","INFO","81","",""
"overall_grade","next.zenika.com/91.208.207.147","443","OK","A+","",""
"service","next.zenika.com/91.208.207.148","443","INFO","HTTP","",""
"pre_128cipher","next.zenika.com/91.208.207.148","443","INFO","No 128 cipher limit bug","",""
"SSLv2","next.zenika.com/91.208.207.148","443","OK","not offered","",""
"SSLv3","next.zenika.com/91.208.207.148","443","OK","not offered","",""
"TLS1","next.zenika.com/91.208.207.148","443","INFO","not offered","",""
"TLS1_1","next.zenika.com/91.208.207.148","443","INFO","not offered","",""
"TLS1_2","next.zenika.com/91.208.207.148","443","OK","offered","",""
"TLS1_3","next.zenika.com/91.208.207.148","443","OK","offered with final","",""
"ALPN","next.zenika.com/91.208.207.148","443","INFO","http/1.1","",""
"cipherlist_NULL","next.zenika.com/91.208.207.148","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","next.zenika.com/91.208.207.148","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","next.zenika.com/91.208.207.148","443","OK","not offered","","CWE-327"
"cipherlist_LOW","next.zenika.com/91.208.207.148","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","next.zenika.com/91.208.207.148","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","next.zenika.com/91.208.207.148","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","next.zenika.com/91.208.207.148","443","OK","offered","",""
"cipherlist_STRONG_FS","next.zenika.com/91.208.207.148","443","OK","offered","",""
"cipher_order-tls1_2","next.zenika.com/91.208.207.148","443","OK","server","",""
"cipherorder_TLSv1_2","next.zenika.com/91.208.207.148","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","next.zenika.com/91.208.207.148","443","OK","server","",""
"FS","next.zenika.com/91.208.207.148","443","OK","offered","",""
"FS_ciphers","next.zenika.com/91.208.207.148","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_KEMs","next.zenika.com/91.208.207.148","443","LOW","No KEMs offered","",""
"FS_ECDHE_curves","next.zenika.com/91.208.207.148","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","next.zenika.com/91.208.207.148","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","next.zenika.com/91.208.207.148","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","next.zenika.com/91.208.207.148","443","INFO","yes","",""
"sessionresumption_ticket","next.zenika.com/91.208.207.148","443","INFO","not supported","",""
"sessionresumption_ID","next.zenika.com/91.208.207.148","443","INFO","supported","",""
"TLS_timestamp","next.zenika.com/91.208.207.148","443","INFO","random","",""
"certificate_compression","next.zenika.com/91.208.207.148","443","INFO","none","",""
"clientAuth","next.zenika.com/91.208.207.148","443","INFO","none","",""
"cert_numbers","next.zenika.com/91.208.207.148","443","INFO","1","",""
"cert_signatureAlgorithm","next.zenika.com/91.208.207.148","443","OK","SHA256 with RSA","",""
"cert_keySize","next.zenika.com/91.208.207.148","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","next.zenika.com/91.208.207.148","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","next.zenika.com/91.208.207.148","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","next.zenika.com/91.208.207.148","443","INFO","05D44252F41F91E249F395AD1E731FB10BCF","",""
"cert_serialNumberLen","next.zenika.com/91.208.207.148","443","INFO","18","",""
"cert_fingerprintSHA1","next.zenika.com/91.208.207.148","443","INFO","A7D38AA2040A91FA2008EE45B665185AD63D42A4","",""
"cert_fingerprintSHA256","next.zenika.com/91.208.207.148","443","INFO","6D7F2D767BF30B052654447B28947DC4D77CFCF23E4F2D7F8F486934144AEACE","",""
